医療機関CD,病院区分,年度,診療年月日,科コード,診療科,紹介件数
0112515,0,2024,2024-12-17,6,糖尿内,1
0112515,0,2024,2025-02-19,6,糖尿内,1
0112564,0,2024,2024-07-09,48,リウ膠,1
0112564,0,2024,2025-02-25,5,呼吸内,1
0112564,0,2024,2025-03-10,5,呼吸内,1
0112564,0,2024,2024-12-01,13,呼吸外,1
0112564,0,2024,2024-05-20,15,心血外,1
0112564,0,2024,2024-06-21,15,心血外,1
0112564,0,2024,2024-11-27,15,心血外,1
0112564,0,2024,2024-07-26,28,放診断,1
0112564,0,2024,2024-06-01,34,救急科,1
0112564,0,2024,2024-07-22,50,消化内,1
0112564,0,2024,2024-08-10,50,消化内,1
0112564,0,2024,2024-08-21,50,消化内,1
0112564,0,2024,2024-11-08,50,消化内,1
0112564,0,2024,2025-03-17,50,消化内,1
0112564,0,2024,2024-08-06,9,脳卒中,1
0112564,0,2024,2024-08-28,2,脳神内,1
0112564,0,2024,2024-11-19,2,脳神内,1
0112598,0,2024,2024-06-12,25,耳鼻科,1
0112630,0,2024,2024-08-30,22,泌尿器,1
0112630,0,2024,2025-02-21,27,臨腫瘍,1
0112630,0,2024,2024-05-20,1,血液内,1
0112671,0,2024,2025-03-17,1,血液内,1
0112739,0,2024,2024-12-18,32,歯口外,1
0112754,0,2024,2024-08-21,25,耳鼻科,1
0112754,0,2024,2024-10-12,25,耳鼻科,1
0112754,0,2024,2024-11-27,25,耳鼻科,1
0112754,0,2024,2025-01-22,25,耳鼻科,1
0112754,0,2024,2024-10-07,9,脳卒中,1
0112796,0,2024,2024-05-20,16,乳甲外,1
0112796,0,2024,2024-05-01,25,耳鼻科,1
0112796,0,2024,2024-10-23,25,耳鼻科,1
0112812,0,2024,2024-05-29,25,耳鼻科,1
0112812,0,2024,2024-06-19,25,耳鼻科,1
0112812,0,2024,2024-10-28,25,耳鼻科,1
0112820,0,2024,2024-12-16,48,リウ膠,1
0112820,0,2024,2024-06-11,5,呼吸内,1
0112820,0,2024,2024-11-22,10,小児科,1
0112820,0,2024,2024-11-15,15,心血外,1
0112820,0,2024,2025-01-11,34,救急科,1
0112820,0,2024,2024-06-10,18,整形外,1
0112820,0,2024,2024-10-01,18,整形外,1
0112820,0,2024,2024-07-10,22,泌尿器,1
0112820,0,2024,2024-12-20,22,泌尿器,1
0112820,0,2024,2024-08-05,50,消化内,1
0112820,0,2024,2024-10-05,50,消化内,1
0112820,0,2024,2024-05-13,21,皮膚科,1
0112820,0,2024,2024-07-08,9,脳卒中,1
0112820,0,2024,2024-12-05,2,脳神内,1
0112838,0,2024,2025-01-27,18,整形外,1
0112846,0,2024,2024-07-12,18,整形外,1
0112846,0,2024,2024-07-31,18,整形外,1
0112846,0,2024,2024-11-28,2,脳神内,1
0112887,0,2024,2024-06-21,26,眼科,1
0112887,0,2024,2024-11-15,26,眼科,1
0112911,0,2024,2024-05-27,16,乳甲外,1
0112937,0,2024,2024-12-16,14,消化外,1
0112960,0,2024,2024-11-14,16,乳甲外,1
0112960,0,2024,2024-11-22,16,乳甲外,1
0112960,0,2024,2024-08-19,6,糖尿内,1
0112960,0,2024,2024-11-27,36,総合診,1
0112960,0,2024,2024-08-02,25,耳鼻科,1
0112978,0,2024,2025-03-25,18,整形外,1
0112986,0,2024,2024-07-01,25,耳鼻科,1
0112986,0,2024,2024-10-30,25,耳鼻科,1
0112994,0,2024,2024-10-25,7,循環内,1
0112994,0,2024,2024-10-09,26,眼科,1
0113000,0,2024,2024-06-21,15,心血外,1
0113000,0,2024,2025-02-14,50,消化内,1
0113000,0,2024,2025-02-21,50,消化内,1
0113026,0,2024,2025-03-21,16,乳甲外,1
0113026,0,2024,2024-05-17,18,整形外,1
0113026,0,2024,2024-06-21,18,整形外,1
0113026,0,2024,2025-01-20,2,脳神内,1
0113034,0,2024,2024-12-23,25,耳鼻科,1
0113034,0,2024,2025-01-06,25,耳鼻科,1
0113067,0,2024,2025-03-14,5,呼吸内,1
0113075,0,2024,2024-08-28,12,心療科,1
0113083,0,2024,2025-03-06,2,脳神内,1
0113208,0,2024,2024-11-20,16,乳甲外,1
0113208,0,2024,2024-11-30,34,救急科,1
0113223,0,2024,2024-08-05,25,耳鼻科,1
0113223,0,2024,2024-11-18,25,耳鼻科,1
0113224,0,2024,2024-08-28,25,耳鼻科,1
0113240,0,2024,2024-06-05,25,耳鼻科,1
0113257,0,2024,2024-11-13,50,消化内,2
0113281,0,2024,2024-08-08,5,呼吸内,1
0113281,0,2024,2024-08-28,10,小児科,1
0113281,0,2024,2025-02-10,26,眼科,1
0113281,0,2024,2024-12-18,36,総合診,1
0113281,0,2024,2024-11-20,2,脳神内,1
0113349,0,2024,2025-03-25,31,リハ,1
0113349,0,2024,2024-05-17,18,整形外,1
0113349,0,2024,2024-06-06,18,整形外,1
0113349,0,2024,2024-07-03,18,整形外,1
0113349,0,2024,2024-07-24,18,整形外,1
0113349,0,2024,2024-08-20,18,整形外,1
0113349,0,2024,2024-11-13,18,整形外,1
0113349,0,2024,2024-11-15,18,整形外,1
0113349,0,2024,2024-12-23,18,整形外,1
0113349,0,2024,2025-01-15,18,整形外,1
0113349,0,2024,2025-01-21,18,整形外,1
0113349,0,2024,2025-02-26,18,整形外,3
0113349,0,2024,2025-03-14,18,整形外,1
0113349,0,2024,2024-05-08,32,歯口外,1
0113349,0,2024,2024-07-16,36,総合診,1
0113349,0,2024,2024-08-29,20,脳神外,1
0113349,0,2024,2024-11-05,20,脳神外,1
0113349,0,2024,2024-05-07,8,腎臓内,1
0113372,0,2024,2024-12-11,21,皮膚科,1
0113422,0,2024,2024-10-02,18,整形外,1
0113448,0,2024,2024-11-14,5,呼吸内,1
0113463,0,2024,2024-10-28,18,整形外,1
0113463,0,2024,2025-02-10,18,整形外,1
0113489,0,2024,2024-12-13,5,呼吸内,1
0113489,0,2024,2024-12-13,15,心血外,1
0113489,0,2024,2024-07-11,18,整形外,1
0113489,0,2024,2024-08-14,18,整形外,1
0113489,0,2024,2024-08-21,18,整形外,1
0113489,0,2024,2024-08-27,18,整形外,1
0113489,0,2024,2024-11-11,18,整形外,1
0113489,0,2024,2025-03-29,18,整形外,1
0113489,0,2024,2024-07-09,50,消化内,1
0113489,0,2024,2024-12-13,50,消化内,1
0113539,0,2024,2024-07-08,18,整形外,1
0113539,0,2024,2025-03-17,18,整形外,1
0113547,0,2024,2025-03-12,50,消化内,1
0113596,0,2024,2024-05-07,34,救急科,1
0113638,0,2024,2024-05-27,22,泌尿器,1
0113638,0,2024,2024-10-07,22,泌尿器,1
0113638,0,2024,2024-11-11,22,泌尿器,1
0113638,0,2024,2024-12-02,22,泌尿器,1
0113638,0,2024,2024-05-16,43,産婦人,1
0113638,0,2024,2024-06-05,43,産婦人,1
0113638,0,2024,2024-06-25,43,産婦人,1
0113638,0,2024,2024-07-16,43,産婦人,1
0113638,0,2024,2024-08-28,43,産婦人,1
0113638,0,2024,2024-08-29,43,産婦人,2
0113638,0,2024,2024-10-03,43,産婦人,1
0113638,0,2024,2024-10-10,43,産婦人,1
0113638,0,2024,2024-10-24,43,産婦人,1
0113638,0,2024,2024-11-07,43,産婦人,1
0113638,0,2024,2024-11-21,43,産婦人,1
0113638,0,2024,2024-11-27,43,産婦人,1
0113638,0,2024,2024-12-05,43,産婦人,1
0113638,0,2024,2024-12-12,43,産婦人,1
0113638,0,2024,2024-12-14,43,産婦人,1
0113638,0,2024,2024-12-16,43,産婦人,1
0113638,0,2024,2024-12-19,43,産婦人,1
0113638,0,2024,2024-12-30,43,産婦人,1
0113638,0,2024,2025-01-08,43,産婦人,1
0113638,0,2024,2025-01-27,43,産婦人,1
0113638,0,2024,2025-01-30,43,産婦人,2
0113638,0,2024,2025-02-04,43,産婦人,1
0113638,0,2024,2025-02-06,43,産婦人,1
0113638,0,2024,2025-02-12,43,産婦人,1
0113638,0,2024,2025-02-13,43,産婦人,1
0113638,0,2024,2025-02-21,43,産婦人,1
0113638,0,2024,2025-02-27,43,産婦人,4
0113638,0,2024,2025-03-03,43,産婦人,2
0113638,0,2024,2025-03-13,43,産婦人,1
0113638,0,2024,2025-03-21,43,産婦人,1
0113638,0,2024,2025-03-27,43,産婦人,2
0113638,0,2024,2024-12-27,1,血液内,1
0113646,0,2024,2024-08-28,25,耳鼻科,1
0113695,0,2024,2024-11-20,16,乳甲外,1
0113711,0,2024,2024-07-31,18,整形外,1
0113711,0,2024,2024-10-22,18,整形外,1
0113711,0,2024,2025-01-22,18,整形外,1
0113737,0,2024,2024-07-12,22,泌尿器,1
0113760,0,2024,2024-06-03,25,耳鼻科,1
0113794,0,2024,2024-11-11,17,小児外,1
0113794,0,2024,2024-05-08,7,循環内,1
0113794,0,2024,2024-07-11,18,整形外,1
0113794,0,2024,2024-05-23,43,産婦人,1
0113794,0,2024,2024-06-19,43,産婦人,1
0113794,0,2024,2024-07-31,43,産婦人,1
0113794,0,2024,2024-10-22,43,産婦人,1
0113794,0,2024,2025-01-22,43,産婦人,1
0113794,0,2024,2025-03-19,43,産婦人,1
0113794,0,2024,2025-02-06,1,血液内,1
0113794,0,2024,2025-02-14,1,血液内,1
0113802,0,2024,2024-05-21,48,リウ膠,1
0113810,0,2024,2024-11-19,12,心療科,1
0113810,0,2024,2025-01-17,12,心療科,1
0113828,0,2024,2024-07-19,18,整形外,1
0113828,0,2024,2024-08-22,18,整形外,1
0113828,0,2024,2024-08-30,18,整形外,1
0113828,0,2024,2024-10-02,18,整形外,1
0113828,0,2024,2024-10-18,18,整形外,1
0113828,0,2024,2025-03-24,18,整形外,1
0113877,0,2024,2024-07-01,21,皮膚科,1
0113877,0,2024,2024-07-23,21,皮膚科,1
0113877,0,2024,2024-07-26,21,皮膚科,1
0113877,0,2024,2024-07-29,21,皮膚科,1
0113877,0,2024,2024-08-08,21,皮膚科,1
0113877,0,2024,2024-08-16,21,皮膚科,1
0113877,0,2024,2024-11-11,21,皮膚科,1
0113877,0,2024,2024-11-29,21,皮膚科,1
0113877,0,2024,2025-02-12,21,皮膚科,1
0113877,0,2024,2025-02-14,21,皮膚科,1
0113877,0,2024,2025-03-10,21,皮膚科,1
0113877,0,2024,2025-03-13,21,皮膚科,1
0113885,0,2024,2024-12-20,18,整形外,1
0113885,0,2024,2024-12-11,8,腎臓内,1
0113893,0,2024,2024-12-26,34,救急科,1
0113893,0,2024,2024-06-21,18,整形外,1
0113893,0,2024,2025-01-24,18,整形外,1
0114032,0,2024,2024-08-20,10,小児科,1
0114032,0,2024,2025-03-27,19,形成外,1
0114032,0,2024,2025-02-10,7,循環内,1
0114032,0,2024,2024-07-05,34,救急科,1
0114032,0,2024,2024-06-11,18,整形外,1
0114032,0,2024,2024-08-01,18,整形外,1
0114032,0,2024,2024-11-26,18,整形外,1
0114032,0,2024,2024-08-13,22,泌尿器,1
0114032,0,2024,2024-06-18,50,消化内,1
0114032,0,2024,2024-07-23,50,消化内,1
0114032,0,2024,2024-07-26,50,消化内,1
0114032,0,2024,2024-08-06,50,消化内,1
0114032,0,2024,2024-10-29,50,消化内,1
0114032,0,2024,2024-11-07,50,消化内,1
0114032,0,2024,2024-05-17,14,消化外,1
0114032,0,2024,2024-06-21,14,消化外,1
0114032,0,2024,2024-08-19,14,消化外,1
0114032,0,2024,2024-10-09,14,消化外,1
0114032,0,2024,2024-11-21,14,消化外,1
0114032,0,2024,2024-12-05,14,消化外,1
0114032,0,2024,2024-12-26,14,消化外,1
0114032,0,2024,2024-08-20,43,産婦人,1
0114032,0,2024,2024-08-23,43,産婦人,1
0114032,0,2024,2024-10-01,43,産婦人,1
0114032,0,2024,2024-10-11,43,産婦人,1
0114032,0,2024,2024-10-17,43,産婦人,1
0114032,0,2024,2024-10-22,43,産婦人,1
0114032,0,2024,2024-11-01,43,産婦人,1
0114032,0,2024,2024-11-13,43,産婦人,1
0114032,0,2024,2024-11-15,43,産婦人,1
0114032,0,2024,2024-11-20,43,産婦人,3
0114032,0,2024,2024-11-27,43,産婦人,1
0114032,0,2024,2024-12-03,43,産婦人,1
0114032,0,2024,2024-12-06,43,産婦人,1
0114032,0,2024,2024-12-11,43,産婦人,2
0114032,0,2024,2024-12-18,43,産婦人,1
0114032,0,2024,2024-12-20,43,産婦人,2
0114032,0,2024,2025-01-08,43,産婦人,2
0114032,0,2024,2025-01-10,43,産婦人,3
0114032,0,2024,2025-01-15,43,産婦人,1
0114032,0,2024,2025-01-22,43,産婦人,1
0114032,0,2024,2025-01-24,43,産婦人,1
0114032,0,2024,2025-02-05,43,産婦人,2
0114032,0,2024,2025-02-26,43,産婦人,1
0114032,0,2024,2025-03-07,43,産婦人,2
0114032,0,2024,2025-03-19,43,産婦人,1
0114032,0,2024,2024-10-16,6,糖尿内,1
0114032,0,2024,2024-11-20,25,耳鼻科,1
0114032,0,2024,2025-01-15,25,耳鼻科,1
0114032,0,2024,2025-03-26,25,耳鼻科,1
0114032,0,2024,2024-10-03,9,脳卒中,1
0114032,0,2024,2024-07-01,20,脳神外,1
0114032,0,2024,2024-08-19,20,脳神外,1
0114032,0,2024,2024-08-22,20,脳神外,1
0114032,0,2024,2025-01-12,20,脳神外,1
0114032,0,2024,2025-02-10,20,脳神外,1
0114032,0,2024,2024-06-08,8,腎臓内,1
0114032,0,2024,2024-08-02,8,腎臓内,1
0114032,0,2024,2025-03-07,8,腎臓内,1
0114032,0,2024,2024-07-16,27,臨腫瘍,1
0114032,0,2024,2024-11-07,27,臨腫瘍,1
0114032,0,2024,2024-11-13,27,臨腫瘍,1
0114032,0,2024,2024-12-12,27,臨腫瘍,1
0114032,0,2024,2024-06-18,37,麻酔科,1
0114032,0,2024,2024-12-04,37,麻酔科,1
0114057,0,2024,2024-06-08,15,心血外,1
0114057,0,2024,2024-07-20,15,心血外,1
0114065,0,2024,2024-05-07,16,乳甲外,1
0114073,0,2024,2025-03-26,43,産婦人,1
0114115,0,2024,2024-05-02,1,血液内,1
0114180,0,2024,2024-07-10,16,乳甲外,1
0114180,0,2024,2024-11-06,18,整形外,1
0114198,0,2024,2024-10-10,48,リウ膠,1
0114198,0,2024,2024-10-02,5,呼吸内,1
0114198,0,2024,2024-08-07,12,心療科,1
0114198,0,2024,2024-10-09,12,心療科,1
0114198,0,2024,2024-05-16,28,放診断,1
0114198,0,2024,2024-08-08,28,放診断,1
0114198,0,2024,2024-08-31,28,放診断,1
0114198,0,2024,2024-11-01,28,放診断,1
0114198,0,2024,2025-01-25,28,放診断,1
0114198,0,2024,2025-03-22,28,放診断,1
0114198,0,2024,2024-05-02,18,整形外,1
0114198,0,2024,2024-05-22,18,整形外,1
0114198,0,2024,2024-05-28,18,整形外,1
0114198,0,2024,2024-06-18,18,整形外,1
0114198,0,2024,2024-06-21,18,整形外,1
0114198,0,2024,2024-06-24,18,整形外,1
0114198,0,2024,2024-06-27,18,整形外,1
0114198,0,2024,2024-07-29,18,整形外,1
0114198,0,2024,2024-08-15,18,整形外,2
0114198,0,2024,2024-10-18,18,整形外,1
0114198,0,2024,2024-10-30,18,整形外,1
0114198,0,2024,2024-11-28,18,整形外,1
0114198,0,2024,2024-12-18,18,整形外,1
0114198,0,2024,2025-01-17,18,整形外,1
0114198,0,2024,2025-01-30,18,整形外,1
0114198,0,2024,2025-02-03,18,整形外,1
0114198,0,2024,2025-02-17,18,整形外,1
0114198,0,2024,2025-02-19,18,整形外,1
0114198,0,2024,2025-02-21,18,整形外,1
0114198,0,2024,2025-03-27,18,整形外,1
0114198,0,2024,2025-01-15,22,泌尿器,1
0114198,0,2024,2024-10-28,14,消化外,1
0114198,0,2024,2024-12-02,9,脳卒中,1
0114198,0,2024,2024-06-12,2,脳神内,1
0114198,0,2024,2024-06-13,2,脳神内,1
0114206,0,2024,2024-05-05,34,救急科,1
0114206,0,2024,2024-06-20,50,消化内,1
0114222,0,2024,2024-05-27,48,リウ膠,1
0114222,0,2024,2024-07-08,48,リウ膠,1
0114222,0,2024,2025-03-24,48,リウ膠,1
0114222,0,2024,2024-08-20,16,乳甲外,1
0114222,0,2024,2024-11-26,16,乳甲外,1
0114222,0,2024,2025-02-25,16,乳甲外,1
0114222,0,2024,2024-05-01,5,呼吸内,1
0114222,0,2024,2024-10-25,5,呼吸内,1
0114222,0,2024,2024-10-07,13,呼吸外,1
0114222,0,2024,2025-01-06,13,呼吸外,1
0114222,0,2024,2025-01-23,10,小児科,1
0114222,0,2024,2025-01-10,7,循環内,1
0114222,0,2024,2024-08-16,15,心血外,2
0114222,0,2024,2024-11-29,15,心血外,1
0114222,0,2024,2025-01-10,15,心血外,1
0114222,0,2024,2025-02-14,15,心血外,1
0114222,0,2024,2024-11-13,28,放診断,1
0114222,0,2024,2024-06-13,18,整形外,1
0114222,0,2024,2024-12-19,18,整形外,1
0114222,0,2024,2025-02-27,18,整形外,1
0114222,0,2024,2024-07-10,22,泌尿器,1
0114222,0,2024,2024-10-04,50,消化内,1
0114222,0,2024,2024-10-29,50,消化内,1
0114222,0,2024,2024-11-14,14,消化外,1
0114222,0,2024,2024-12-19,14,消化外,1
0114222,0,2024,2024-08-29,21,皮膚科,1
0114222,0,2024,2024-11-15,21,皮膚科,1
0114222,0,2024,2025-01-06,21,皮膚科,1
0114222,0,2024,2024-06-21,6,糖尿内,1
0114222,0,2024,2024-08-16,6,糖尿内,1
0114222,0,2024,2024-12-20,6,糖尿内,1
0114222,0,2024,2025-02-21,6,糖尿内,1
0114222,0,2024,2024-08-14,25,耳鼻科,1
0114222,0,2024,2024-12-11,25,耳鼻科,1
0114222,0,2024,2025-02-03,25,耳鼻科,1
0114222,0,2024,2024-07-01,2,脳神内,1
0114222,0,2024,2025-03-07,20,脳神外,1
0114222,0,2024,2024-08-07,8,腎臓内,1
0114222,0,2024,2024-08-16,8,腎臓内,1
0114222,0,2024,2025-02-14,8,腎臓内,1
0114230,0,2024,2024-06-04,9,脳卒中,1
0114271,0,2024,2024-06-03,16,乳甲外,1
0114271,0,2024,2024-06-10,16,乳甲外,1
0114271,0,2024,2024-06-13,16,乳甲外,1
0114271,0,2024,2024-06-24,16,乳甲外,1
0114271,0,2024,2024-07-02,16,乳甲外,1
0114271,0,2024,2024-07-22,16,乳甲外,1
0114271,0,2024,2024-07-24,16,乳甲外,1
0114271,0,2024,2024-08-26,16,乳甲外,1
0114271,0,2024,2024-10-10,16,乳甲外,1
0114271,0,2024,2024-10-24,16,乳甲外,1
0114271,0,2024,2024-11-28,16,乳甲外,1
0114271,0,2024,2024-12-16,16,乳甲外,1
0114271,0,2024,2025-01-07,16,乳甲外,1
0114271,0,2024,2025-02-10,16,乳甲外,1
0114271,0,2024,2025-03-03,16,乳甲外,1
0114271,0,2024,2025-03-24,16,乳甲外,1
0114271,0,2024,2025-03-27,16,乳甲外,1
0114271,0,2024,2024-05-10,5,呼吸内,1
0114271,0,2024,2025-01-14,29,放治療,1
0114271,0,2024,2024-05-13,28,放診断,1
0114271,0,2024,2024-05-15,28,放診断,1
0114271,0,2024,2024-06-18,28,放診断,1
0114271,0,2024,2024-07-23,28,放診断,1
0114271,0,2024,2024-08-16,28,放診断,1
0114271,0,2024,2024-10-22,28,放診断,1
0114271,0,2024,2024-10-28,28,放診断,1
0114271,0,2024,2024-11-26,28,放診断,1
0114271,0,2024,2025-03-14,28,放診断,1
0114271,0,2024,2024-08-31,34,救急科,1
0114271,0,2024,2024-10-17,34,救急科,1
0114271,0,2024,2025-03-06,34,救急科,1
0114271,0,2024,2024-10-29,18,整形外,1
0114271,0,2024,2025-01-14,22,泌尿器,1
0114271,0,2024,2024-06-12,50,消化内,1
0114271,0,2024,2025-01-09,50,消化内,1
0114271,0,2024,2024-06-13,43,産婦人,1
0114271,0,2024,2024-06-19,43,産婦人,1
0114271,0,2024,2024-06-26,43,産婦人,1
0114271,0,2024,2024-10-09,43,産婦人,1
0114271,0,2024,2024-10-28,43,産婦人,1
0114271,0,2024,2024-10-30,43,産婦人,1
0114271,0,2024,2024-11-06,43,産婦人,1
0114271,0,2024,2024-11-13,43,産婦人,1
0114271,0,2024,2024-11-20,43,産婦人,1
0114271,0,2024,2024-11-21,43,産婦人,1
0114271,0,2024,2024-12-19,43,産婦人,1
0114271,0,2024,2024-12-25,43,産婦人,1
0114271,0,2024,2025-01-06,43,産婦人,1
0114271,0,2024,2025-01-29,43,産婦人,1
0114271,0,2024,2025-02-12,43,産婦人,1
0114271,0,2024,2024-08-26,21,皮膚科,1
0114271,0,2024,2024-10-21,21,皮膚科,1
0114271,0,2024,2024-12-26,21,皮膚科,1
0114271,0,2024,2024-08-08,6,糖尿内,1
0114271,0,2024,2025-01-31,25,耳鼻科,1
0114271,0,2024,2025-02-17,2,脳神内,1
0114271,0,2024,2025-03-11,2,脳神内,1
0114271,0,2024,2024-12-23,1,血液内,1
0114297,0,2024,2024-06-14,16,乳甲外,2
0114297,0,2024,2024-05-20,22,泌尿器,1
0114297,0,2024,2024-07-03,50,消化内,1
0114297,0,2024,2024-12-17,14,消化外,1
0114388,0,2024,2024-05-27,18,整形外,1
0114388,0,2024,2025-01-08,18,整形外,1
0114396,0,2024,2024-05-16,16,乳甲外,1
0114396,0,2024,2024-06-26,16,乳甲外,1
0114396,0,2024,2024-11-11,16,乳甲外,1
0114396,0,2024,2024-12-02,16,乳甲外,1
0114396,0,2024,2024-06-06,19,形成外,1
0114396,0,2024,2024-05-08,50,消化内,1
0114396,0,2024,2024-05-08,43,産婦人,1
0114396,0,2024,2025-01-09,43,産婦人,1
0114396,0,2024,2025-01-31,43,産婦人,1
0114396,0,2024,2024-06-19,6,糖尿内,1
0114396,0,2024,2024-10-01,6,糖尿内,1
0114479,0,2024,2025-03-31,50,消化内,1
0114529,0,2024,2025-03-13,7,循環内,1
0114537,0,2024,2024-08-01,48,リウ膠,1
0114537,0,2024,2024-05-17,16,乳甲外,1
0114537,0,2024,2024-07-12,16,乳甲外,1
0114537,0,2024,2024-07-26,16,乳甲外,1
0114537,0,2024,2024-11-15,16,乳甲外,1
0114537,0,2024,2024-12-02,16,乳甲外,1
0114537,0,2024,2024-12-04,16,乳甲外,1
0114537,0,2024,2024-12-18,16,乳甲外,1
0114537,0,2024,2024-12-27,16,乳甲外,1
0114537,0,2024,2025-01-10,16,乳甲外,1
0114537,0,2024,2025-01-24,16,乳甲外,2
0114537,0,2024,2024-07-02,5,呼吸内,1
0114537,0,2024,2024-08-20,5,呼吸内,1
0114537,0,2024,2024-10-05,5,呼吸内,1
0114537,0,2024,2024-12-03,5,呼吸内,1
0114537,0,2024,2024-05-24,13,呼吸外,1
0114537,0,2024,2024-06-05,13,呼吸外,1
0114537,0,2024,2024-11-20,13,呼吸外,1
0114537,0,2024,2024-12-25,13,呼吸外,1
0114537,0,2024,2025-01-15,13,呼吸外,1
0114537,0,2024,2025-01-31,13,呼吸外,1
0114537,0,2024,2024-12-02,10,小児科,1
0114537,0,2024,2025-01-06,10,小児科,1
0114537,0,2024,2025-01-17,10,小児科,1
0114537,0,2024,2024-06-24,19,形成外,1
0114537,0,2024,2024-07-24,19,形成外,1
0114537,0,2024,2024-05-02,7,循環内,2
0114537,0,2024,2024-05-10,7,循環内,1
0114537,0,2024,2024-05-13,7,循環内,1
0114537,0,2024,2024-05-21,7,循環内,1
0114537,0,2024,2024-05-29,7,循環内,1
0114537,0,2024,2024-06-13,7,循環内,1
0114537,0,2024,2024-06-20,7,循環内,2
0114537,0,2024,2024-07-03,7,循環内,1
0114537,0,2024,2024-07-04,7,循環内,3
0114537,0,2024,2024-07-09,7,循環内,1
0114537,0,2024,2024-07-11,7,循環内,2
0114537,0,2024,2024-07-17,7,循環内,1
0114537,0,2024,2024-07-18,7,循環内,4
0114537,0,2024,2024-08-01,7,循環内,1
0114537,0,2024,2024-08-22,7,循環内,1
0114537,0,2024,2024-10-02,7,循環内,1
0114537,0,2024,2024-10-03,7,循環内,1
0114537,0,2024,2024-10-10,7,循環内,1
0114537,0,2024,2024-10-11,7,循環内,1
0114537,0,2024,2024-10-19,7,循環内,1
0114537,0,2024,2024-10-24,7,循環内,1
0114537,0,2024,2024-11-20,7,循環内,1
0114537,0,2024,2024-11-27,7,循環内,1
0114537,0,2024,2024-12-23,7,循環内,1
0114537,0,2024,2024-12-26,7,循環内,1
0114537,0,2024,2025-01-06,7,循環内,1
0114537,0,2024,2025-01-09,7,循環内,1
0114537,0,2024,2025-01-16,7,循環内,1
0114537,0,2024,2025-01-20,7,循環内,1
0114537,0,2024,2025-02-17,7,循環内,1
0114537,0,2024,2025-03-05,7,循環内,1
0114537,0,2024,2025-03-13,7,循環内,1
0114537,0,2024,2025-03-24,7,循環内,1
0114537,0,2024,2024-05-10,15,心血外,1
0114537,0,2024,2024-06-05,15,心血外,1
0114537,0,2024,2024-06-10,15,心血外,2
0114537,0,2024,2024-08-14,15,心血外,1
0114537,0,2024,2024-10-21,15,心血外,1
0114537,0,2024,2024-12-04,15,心血外,1
0114537,0,2024,2024-12-25,15,心血外,1
0114537,0,2024,2024-06-02,34,救急科,1
0114537,0,2024,2024-11-01,34,救急科,1
0114537,0,2024,2024-06-13,18,整形外,1
0114537,0,2024,2024-08-26,18,整形外,1
0114537,0,2024,2024-10-09,18,整形外,1
0114537,0,2024,2025-02-05,18,整形外,1
0114537,0,2024,2024-10-04,32,歯口外,1
0114537,0,2024,2024-05-10,22,泌尿器,1
0114537,0,2024,2024-06-19,22,泌尿器,1
0114537,0,2024,2024-10-23,22,泌尿器,1
0114537,0,2024,2024-05-21,50,消化内,1
0114537,0,2024,2024-05-22,50,消化内,1
0114537,0,2024,2024-05-24,50,消化内,1
0114537,0,2024,2024-06-11,50,消化内,1
0114537,0,2024,2024-06-19,50,消化内,1
0114537,0,2024,2024-06-25,50,消化内,1
0114537,0,2024,2024-07-02,50,消化内,1
0114537,0,2024,2024-07-05,50,消化内,1
0114537,0,2024,2024-07-08,50,消化内,1
0114537,0,2024,2024-07-12,50,消化内,1
0114537,0,2024,2024-07-20,50,消化内,1
0114537,0,2024,2024-07-23,50,消化内,1
0114537,0,2024,2024-08-15,50,消化内,1
0114537,0,2024,2024-08-30,50,消化内,1
0114537,0,2024,2024-10-18,50,消化内,2
0114537,0,2024,2024-10-21,50,消化内,1
0114537,0,2024,2024-10-23,50,消化内,1
0114537,0,2024,2024-10-30,50,消化内,1
0114537,0,2024,2024-11-13,50,消化内,1
0114537,0,2024,2024-12-11,50,消化内,1
0114537,0,2024,2024-12-16,50,消化内,1
0114537,0,2024,2025-01-31,50,消化内,1
0114537,0,2024,2025-02-10,50,消化内,1
0114537,0,2024,2025-03-07,50,消化内,1
0114537,0,2024,2025-03-08,50,消化内,1
0114537,0,2024,2024-12-23,14,消化外,1
0114537,0,2024,2024-07-29,43,産婦人,1
0114537,0,2024,2024-05-08,21,皮膚科,1
